true_index,predictions
1670,0.0
1677,0.0
1691,5929.024285430757
1704,2422.341834015071
1707,11378.170327652202
1718,4963.019724437176
1721,5777.604836501261
1733,0.0
1737,7750.3870209825
1748,3920.0444634064747
1776,4733.636060860295
1804,6355.222832956294
1821,9338.157365353574
1839,4255.364573215728
1845,7419.489444798369
1853,5743.960024146641
1888,3938.087156679201
1895,6779.267563437686
1899,7168.42569277261
1923,3695.05994727088
1934,9973.219508682547
1937,11114.598158137385
1940,3910.888233099495
1953,0.0
1968,3700.210982090203
1975,0.0
1981,5993.555097685484
1984,4940.674664416798
1997,12171.70351881209
2024,9838.812582351771
2032,6780.018299569711
2036,11946.623183973621
2051,3551.419166328412
2061,0.0
2082,5169.068183460012
2093,0.0
2096,6605.593786441857
2107,5033.028244384426
2115,6014.897770985091
2117,3503.0244141700928
2137,2980.3446176166967
2156,7205.385238608243
2160,0.0
2186,8681.931629200863
2188,5805.572559526647
2204,6707.188442360017
2217,5872.401415898993
2224,4180.99789847907
2228,14712.364630679625
2233,10374.260265673569
2246,4168.379221383047
2254,10067.350861782481
2275,7126.620620177578
2281,6498.504517052301
2287,12655.622276127227
2300,6790.179793628606
2305,9099.425479882395
2306,5257.618910493723
2313,3924.955574081148
2315,5017.277431651955
2320,3555.8444746896766
2322,5772.79012595627
2324,4265.616747148955
2328,8698.043680964303
2335,6280.510435254858
2340,3265.3372442954637
2352,0.0
2381,7164.8477548370265
2383,5309.060304544427
2408,4196.265405203995
2422,6203.509498278508
2424,3664.421245392798
2425,0.0
2428,4463.821576081628
2435,5112.196992119814
2456,6856.334268942333
2471,0.0
2474,4941.833578750938
2493,4583.167877154478
2495,7132.255524996497
2501,0.0
2511,3005.174290721438
2519,3154.5027635265487
2522,8453.588691587423
2526,5455.414474186783
2527,11516.441208795062
2539,6392.342378400125
2550,8325.701977734505
2562,0.0
2572,8577.944947404632
2573,6734.252336661635
2576,8865.511563556556
2579,4299.53585871938
2580,5975.650444627086
2594,5292.120123516457
2600,7909.802910503399
2602,9731.493866823632
2621,0.0
2641,0.0
2651,7088.302525976817
2669,6840.246323310942
2686,8711.442497722594
2694,6931.129985988979
2699,9069.706386495312
2700,5780.329237371321
2747,8334.688003979536
2759,6123.662517930676
2763,7589.698366805595
2794,0.0
2797,0.0
2812,12386.618021967015
2815,6332.3806746333275
2824,0.0
2829,6721.981348520427
2830,9123.22884896391
2852,6199.200843722174
2855,9753.76359648567
2858,0.0
2870,9033.629843242274
2881,6023.198846847947
2884,3456.610306798236
2887,8376.987365461564
2890,8386.456634554474
2897,14097.290050627345
2909,4686.979024754777
2917,10511.51206366632
2929,3855.117021768815
2937,6655.994298784851
2962,7575.082608191797
2985,6997.987746932229
2997,7973.01682878692
3007,3982.377373078686
3015,6981.07999347295
3020,3430.849570370979
3030,7214.083895350277
3035,7124.664079010995
3048,7010.506387843364
3075,9089.724469277226
3079,5535.875743754793
3087,6081.155678761865
3091,7084.557265140859
3103,7314.340437958959
3107,7056.194286912261
3120,0.0
3126,9299.052414796937
3127,14100.112238609823
3131,6842.810163192806
3142,8376.82580817807
3143,0.0
3146,6158.7352620397905
3157,8058.159482168741
3162,6940.258539835045
3165,8238.439765388901
3168,0.0
3170,0.0
3172,8472.68580868845
3175,5001.9916234217
3179,5061.716474044549
3188,8270.005702889111
3194,0.0
3200,6947.351206962727
3209,5093.293579081379
3231,11621.823442695511
3235,4444.189404707463
3238,7273.070774980999
3276,9430.40870119709
3283,0.0
3286,5088.533015984916
3306,0.0
3328,10891.226890663902
3340,8793.509028069333
3347,0.0
3351,6022.518794221658
3357,7841.172611586671
3364,4681.192618161699
3374,6276.828913427702
3402,9885.680835087596
3407,0.0
3420,6499.216753263423
3434,6119.488472207864
3436,5653.191186234514
3442,6949.604466320827
3448,5384.591109177357
3456,4415.213526484801
3467,4422.401514638577
3473,4192.755964463629
3486,6364.626645157108
3496,4579.079158278191
3509,5445.606875437682
3517,6262.991456888468
3519,8113.10373844722
3521,4582.21270548849
3534,2008.8673195645492
3539,3281.18317895044
3551,12553.021107110688
3556,3436.038659677961
3559,10209.999630803026
3573,7214.7958128235605
3600,7584.006668984616
3602,2183.2045425942265
3617,4145.741149598981
3635,7782.944112991353
3641,8006.970356484239
3648,7612.116904207808
3676,0.0
3694,0.0
3707,7045.004003603342
3708,4500.646403878019
3716,7741.136177764864
3734,0.0
3738,8436.914027071633
3744,7067.602793006161
3746,8609.86205045305
3749,10266.226540566604
3777,4236.860282549165
3794,12096.254943816986
3804,3455.467512641869
3813,19063.44693847033
3828,5805.521588267835
3840,8661.002957311137
3843,5822.275633611295
3844,0.0
3856,8309.791384443892
3864,5762.7231354379965
3865,3686.9055276144513
3891,6051.5189781887275
3893,5909.137275947762
3896,4319.709689486625
3910,5588.9024531295545
3920,6526.131976089217
3922,5159.06693764863
3929,0.0
3931,0.0
3932,3456.566616815715
3941,3799.9635316790827
3946,4243.99102190542
3966,4876.0521392218225
3975,8387.50267315574
3977,0.0
3986,3935.4142942764906
3989,20953.161685292544
3993,4739.427009541274
3996,4049.931799534026
4016,23929.763191654427
4020,7608.706593742252
4023,0.0
4031,6929.659777442092
4040,6600.876974769694
4041,0.0
4042,0.0
4052,4835.040216456194
4067,0.0
4071,8463.791753194786
4104,7420.204924130268
4110,2722.510772653601
4122,9515.672870295399
4127,6814.387570022912
4129,7389.8492658231735
4130,0.0
4162,3941.401385350071
4180,3986.4749544763313
4181,5943.875617553559
4190,3754.347537520071
4195,0.0
4196,3890.8159862975635
4215,5055.860809401695
4233,0.0
4236,0.0
4240,4038.0754832875946
4258,5052.227392445138
4264,4602.164141986695
4268,8664.974366695847
4269,7145.989285789988
4286,7755.396531515418
4300,7938.424828248896
4303,0.0
4320,9657.3258065381
4323,7124.862633259683
4327,10942.178807161647
4339,5412.748615451117
4354,5968.01874870871
4366,4048.639135045833
4371,5463.563964812634
4388,6233.448474985901
4422,6370.71602356576
4433,0.0
4434,7121.867201875821
4436,10443.244120614872
4452,10183.366601785478
4474,4690.342333058056
4482,3863.0383775657647
4495,0.0
4521,8058.604830910581
4552,3228.881449102957
4555,7795.299297903864
4556,5531.35403650113
4560,7095.558941424154
4577,7929.003723120605
4586,3576.5264456609743
4589,5339.816002515598
4618,0.0
4620,5968.147081217861
4642,5992.668494249601
4654,5432.628005786575
4674,9663.203424082149
4684,3928.241202102802
4710,7815.396684366007
4711,6356.346726608824
4717,5723.581606048406
4736,5132.6525152821905
4745,6449.523857960037
4747,6262.573877771825
4767,5358.7747825588285
4774,8961.368195620085
4790,4572.045129328885
4792,7443.517862620381
4796,9708.006241232872
4799,11207.930971800284
4819,6477.3758601804675
4828,7684.400343488614
4840,4895.956115118662
4844,6678.900421511099
4851,5765.578909772581
4870,0.0
4878,0.0
4894,5089.183041062516
4898,0.0
4919,8550.613609757063
4923,0.0
4924,0.0
4933,4941.612425385934
4977,7809.060659593151
4987,10784.350522584014
4994,5982.8718415280955
5005,4647.173766605742
5007,5367.96003640263
5009,4984.569812584578
5016,5856.30588315614
5031,0.0
5032,5619.305933789761
5049,10266.784272005845
5052,14270.701108706166
5053,6788.981700336045
5087,5028.201603003302
5101,9257.530376687024
5132,0.0
5171,4981.761903505303
5178,3510.256902087796
5189,12489.375451352242
5196,3025.314522799164
5205,4365.280902386107
5210,10546.905894290481
5211,9863.668524132228
5234,2975.6355943573976
5238,8706.171900643067
5242,8166.740882425214
5253,5684.380208879963
5262,3959.136131261693
5318,7496.974892605602
5327,0.0
5334,6892.259183645979
5366,3724.9336190231948
5384,5410.927235888884
5395,0.0
5397,4135.662007078543
5399,7715.9867706052055
5419,8261.817985111406
5431,6425.654200775043
5432,6802.944329640524
5435,6774.308856860904
5437,7255.964667389274
5481,4755.831360637279
5482,9874.584232309857
5485,8352.287317375489
5497,5229.902812696141
5502,5863.546585804761
5513,6418.708997799546
5517,4010.4126544012543
5533,4635.933239642144
5535,2398.169994431393
5539,4455.993758784959
5561,0.0
5574,10000.503423034519
5588,0.0
5593,7607.702833255509
5607,3816.8281184978077
5647,8189.509616268169
5662,11879.17492669366
5669,3937.5182946787363
5692,6693.634669842106
5713,9442.970090178613
5720,6402.758298335155
5726,5292.170610888663
5735,7917.473228601024
5758,3678.282768407621
5765,3749.6902219092112
5793,9935.794435323778
5798,3191.8829612559844
5822,10076.95378365569
5824,6499.2911175427735
5826,6505.73130747339
5829,7157.750876956864
5831,0.0
5835,6887.065014363766
5853,5737.010421811571
5875,2855.8474868911917
5879,10866.716550141135
5883,6184.507987449517
5890,5918.695307457887
5914,8644.141829042514
5921,5531.127745109404
5922,4798.230191294201
5935,4461.118275306675
5944,6075.943026372349
5950,0.0
5977,6664.503265730858
5987,0.0
5988,9378.445598775412
5994,9568.614831695244
6009,4577.868785803947
6019,15277.077025461342
6045,10175.847125374667
6056,7027.0401603257815
6073,6397.733541942886
6088,5168.840859775395
6094,8947.369631940592
6104,15754.016078849181
6118,0.0
6125,8495.352664182494
6155,0.0
6166,4405.017378639596
6171,4273.8265226488475
6172,7986.582253153472
6174,0.0
6185,5790.615304960209
6191,5211.883107547872
6196,8037.219778983662
6218,10449.98674889016
6221,8272.690107129534
6226,0.0
6232,0.0
6233,6004.344849823562
6248,10083.021732949497
6253,3904.792870473073
6273,4136.558540309923
6280,2674.889744798329
6287,5691.391205081184
6290,0.0
6299,0.0
6315,9712.930438895684
6323,6632.8677305684
6331,0.0
6333,3893.4725379843403
6334,5983.2407601844725
6369,2698.756681985297
6376,0.0
6382,7515.973351688558
6383,6223.520784046605
6407,8395.344099340009
6408,7092.055010545784
6412,0.0
6419,6628.891652547697
6428,4905.1508795373275
6434,7532.857750904393
6448,7049.556890574775
6451,4234.18330611018
6458,10203.052039988432
6470,7537.760800165379
6472,0.0
6480,4529.629510301413
6482,4372.629765373982
6486,8050.352218136733
6503,0.0
6507,5682.782892872534
6527,4888.14292615542
6529,6321.274356146116
6540,7410.725205062018
6550,9500.901416658035
6552,5742.16243901188
6553,8220.074568710002
6555,3818.8448634790198
6588,15632.614996109565
6607,7470.341254016358
6612,3564.6264913720956
6634,6818.864589494539
6652,3316.5439950835967
6655,8336.326215028532
6661,0.0
6681,7677.809285369509
6691,5647.139146783111
6707,3744.1490941323045
6710,7008.053936195102
6714,3699.130678736765
6720,4052.8912087678937
6726,0.0
6731,15628.813541257203
6740,0.0
6749,0.0
6768,10195.855305109279
6775,0.0
6778,6279.449042487972
6791,7163.322913011449
6829,9280.360209701399
6842,0.0
6849,3822.7911023625993
6858,7304.622561103418
6863,4490.6738713122495
6890,5540.0768742600385
6918,5280.930747780152
6920,2792.1564741002394
6923,6533.216597773093
6932,0.0
6933,0.0
6946,4922.398277704867
6947,3239.714010439177
6973,0.0
6992,5450.386276987357
7005,8092.112413776578
7007,4967.862332244765
7027,8816.843977877888
7035,5852.439081787956
7055,4182.766150939552
7056,3513.246611293993
7095,9220.47064171441
7112,0.0
7113,4740.255189982669
7119,0.0
7122,0.0
7126,6011.199180921414
7127,3946.4084620876215
7138,28125.051072916947
7139,12824.589953274197
7162,7507.561736229915
7166,8550.616645652814
7169,7737.818648580379
7181,4057.946905933138
7190,9456.12973068012
7199,0.0
7200,5002.876362161396
7232,6586.756010411208
7259,9704.532661517505
7263,6499.731788261128
7266,4935.948542240742
7267,6172.622103354073
7299,5405.609322471475
7301,5558.278687391123
7302,6114.070497791503
7307,7927.641127685155
7309,7684.320890665847
7323,7542.311521584244
7325,7996.954868679558
7330,0.0
7334,5558.377052024235
7338,0.0
7342,6373.849982803072
7349,0.0
7362,9798.018661808925
7363,0.0
7394,0.0
7399,15949.372902967318
7420,8550.234017660881
7428,5600.018210729858
7434,6102.489140844226
7450,7890.504536856038
7451,7354.437534571694
7455,0.0
7492,5877.946010877702
7507,14898.909600177616
7518,3768.932535979543
7521,5126.611626677233
7526,6055.480991328325
7557,9528.112760809527
7560,9911.576020021235
7570,0.0
7573,6495.698004388432
7576,4857.031523546676
7594,12800.14906401275
7601,6426.51194223062
7634,8688.856372641352
7668,5180.915043294262
7670,0.0
7682,8948.810690861905
7693,0.0
7696,0.0
7711,7269.25180968399
7713,10617.481706729805
7719,7861.306744512327
7720,8609.907668649617
7732,12480.09259889579
7734,6131.468987652038
7742,6203.018932597666
7753,4762.32234309489
7779,10612.502390220736
7793,9950.692341726104
7797,8610.092322998533
7812,3697.020859921209
7824,14916.634231483164
7835,2768.5075170784958
7855,9525.399720372061
7862,9692.18617586548
7884,9440.35328574827
7894,0.0
7904,2085.771593159677
7913,5417.285343617928
7920,8018.5317382773
7930,0.0
7936,5800.073912482492
7958,4233.142640611063
7963,0.0
7973,0.0
7979,7342.462025354404
7984,0.0
7986,3627.414492121973
7987,5983.551458882775
8006,6918.912598025519
8015,7051.289981104371
8017,7487.803804881294
8031,0.0
8037,4066.9989689629265
8064,6387.371465909848
8073,5765.220212753658
8083,3729.5181077988345
8090,1783.8285000574347
8094,6826.433308125686
8113,4131.42928252049
8114,3265.4718275541645
8119,0.0
8123,3577.8133614830717
8158,0.0
8161,7248.7951120357275
8167,4868.45261755002
8181,7378.499280812274
8195,4717.161729109875
8207,6787.026855280424
8215,7927.438938984776
8223,5773.840745604123
8252,8790.272519255805
8255,0.0
8287,4993.042811629801
8309,5015.615989164031
8312,7181.244544760071
8319,4925.368002557801
8327,6999.723362042764
8353,0.0
8365,0.0
8378,5628.586084604489
8385,4467.701883936415
8387,9279.747927454353
8400,3712.296972675584
8402,5726.572767886449
8403,7512.299027179512
8430,0.0
8438,4956.648679102753
8439,11766.92846574694
8464,5231.101414272182
8483,0.0
8503,5835.448493109106
8504,8094.0245337628285
8517,4442.228987470289
8522,12825.94707040107
8525,6388.193868136328
8544,10090.838574276793
8557,10316.119920855042
8570,3995.523969463365
8583,5441.714490149167
8590,4879.740217391529
8592,4219.059935506129
8609,4604.847017155172
8613,8250.62435677363
8621,6120.73044604122
8626,4682.904797581266
8627,5584.977077467059
8637,3129.637750252199
8643,10532.168937066484
8654,6982.410756770876
8668,6101.581737614431
8713,6147.756167997542
8729,5665.91364001484
8732,6012.874115003844
8748,4088.598848274909
8758,6544.35010717758
8764,6241.411493744527
8765,0.0
8772,4592.818626117902
8776,9872.588363022773
8783,6708.833028787141
8797,0.0
8805,10622.537484622559
8817,5412.938243736871
8820,6440.356394108767
8838,10802.326662177004
8869,4493.801701837031
8871,7498.608091398093
8879,8393.652669231082
8888,4853.5616129237405
8897,8096.733622241209
8905,0.0
8907,6036.738762358042
8910,16116.40198927999
8944,4715.40038033406
8953,4067.153924873766
8989,5693.94988960419
8990,4090.8181911265933
8994,6317.53100209349
9020,8842.714592965534
9023,4341.807919647285
9024,4290.280010645264
9047,8338.316912787175
9050,15806.684606837192
9055,7091.601468628631
9064,8874.443111981436
9065,0.0
9084,8388.765002550243
9089,14446.622221007321
9103,6453.908366674512
9111,5654.736040171686
9112,14313.843468144929
9144,5069.190553669356
9145,6359.642523474053
9147,11677.72969510083
9169,0.0
9184,0.0
9190,5476.001227395482
9199,8659.666187792165
9201,5872.247702523933
9207,4538.788492197733
9220,6818.151405076121
9236,8116.109188654889
9246,0.0
9252,7791.8854917833105
9286,5885.718273543224
9316,4531.632212809259
9319,2605.030820012312
9325,8295.814561723711
9341,7403.213914561479
9343,0.0
9348,7702.070630153462
9383,12422.427763976597
9395,12714.898909316953
9403,0.0
9408,13230.325217422012
9410,7434.40606777104
9416,0.0
9423,5323.398231817541
9444,0.0
9476,6559.996293094636
9482,4395.558144259623
9489,11637.828069908963
9506,5977.7161346635885
9512,5076.150676131346
9522,8006.1077341922255
9566,5921.014950454937
9577,0.0
9580,3524.786134063192
9592,3969.8342672563012
9601,11239.64798274622
9607,13652.932511481364
9619,10805.85563026884
9627,11480.728599541273
9628,9899.76497564071
9638,3811.3216223058275
9641,4117.486694597375
9652,8595.114247778574
9653,4486.181800878877
9658,8239.05600976937
9682,0.0
9694,7609.679401432654
9702,0.0
9705,5413.964614537518
9727,0.0
9740,5489.165433546924
9750,8423.560142607634
9756,0.0
9767,9730.385350424223
9784,6345.5769366541135
9785,5174.003466069764
9787,5415.320541433777
9791,4766.301054528183
9802,9915.809339949737
9809,7284.083538209952
9810,0.0
9811,5365.39295799636
9824,5389.799753407229
9826,4945.778400261741
9835,9585.062393948196
9857,10223.302054968179
9859,5172.872846136723
9881,6249.150975412311
9886,5976.960327545922
9897,5105.344912705006
9909,6281.108901213909
9910,5392.88110962015
9920,0.0
9931,6526.236863798951
9937,7889.776140986071
9939,6045.938312771413
9940,3978.6154912123566
9947,0.0
9949,6856.207346023107
9972,7354.289642941148
9985,7103.619502496617
9991,6153.733347664719
10006,5195.711710038961
10016,6465.517268484235
10031,0.0
10039,6471.77148292815
10046,8889.913102747381
10048,3547.145705887599
10049,0.0
10052,3956.131067185177
10064,0.0
10075,4292.948919791387
10105,8234.044088555098
10113,4621.695636872476
10118,4450.277599604431
10135,6160.292376350453
10145,0.0
10147,11022.60482161124
10151,6182.4018855227
10153,4281.99116862662
10167,3590.4535928100177
10177,4304.667676959059
10208,5742.817726792867
10268,5760.441738031539
10296,1923.016960620218
10309,2592.038582944241
10316,0.0
10317,0.0
10344,5908.639252532464
10349,6110.864584539692
10351,8259.334620065627
10353,10723.110186835735
10363,2948.280723371821
10369,10158.754322539657
10373,7208.767355796856
10378,6197.185188055935
10388,8472.323135334073
10391,9780.638440258823
10392,0.0
10393,3642.185713074875
10402,0.0
10438,12023.601133206505
10440,15687.501649461094
10442,7518.45193458914
10463,0.0
10465,7189.717749096259
10502,7624.548244110005
10513,5252.926416992026
10526,4288.449811573001
10534,4942.37659312191
10552,0.0
10560,7466.072418356472
10568,17806.472309386783
10571,10243.638046998058
10572,0.0
10574,0.0
10577,4920.235695620149
10594,7883.392967320764
10603,3705.5572681461617
10618,3427.931604420311
10625,5777.134792619222
10635,4954.859365504523
10641,10292.862282371654
10642,5239.1418617269355
10644,10395.740582488346
10653,6736.884776024764
10657,5959.861402304815
10658,4350.100199751994
10667,5698.778456313868
10677,3316.912672431477
10687,5992.768824520399
10700,14823.268629759385
10703,8761.978863848937
10713,6074.795884631552
10720,5500.6449129796
10732,0.0
10737,0.0
10744,5675.3596375187335
10761,8337.586609405722
10770,6401.98898146175
10776,4762.531213071574
10778,7593.221316765676
10779,0.0
10810,3932.0699046965856
10811,3192.206544420485
10812,5782.1664261607175
10831,3154.97159274997
10832,3921.79637216572
10835,8371.21032289375
10837,0.0
10848,8570.791608635329
10851,4566.828267160254
10871,4589.4969886108765
10872,13587.045687895454
10876,8403.208971817608
10879,3175.8106575097063
10887,0.0
10890,6437.1110697811455
10892,5012.723509521921
10899,0.0
10917,3052.9208386115047
10922,0.0
10931,0.0
10937,7730.721872066647
10940,6819.90204401438
10948,9052.124103455024
10953,8293.030384843516
10977,5881.777103705131
10981,6162.879917083532
10988,5896.502814828571
11012,10279.41856164579
11016,11451.375392887996
11022,6451.900944215536
11037,7795.54455670997
11050,8042.827126482743
11059,7243.3013005703
11061,4951.357433367081
11066,7539.178537180024
11078,12502.355455954774
11081,15263.584056056847
11084,7784.966015533539
11085,7528.572237239503
11089,2162.9739944415037
11090,4285.6607405862205
11092,7939.548870589867
11094,4725.83494834886
11124,5082.421922058429
11133,7485.930575848959
11141,10455.110636312354
11171,4898.543100224195
11195,9232.617942336852
11196,6133.476610385097
11218,0.0
11239,0.0
11242,0.0
11248,6218.345679599764
11256,7051.623772598346
11258,7984.594354903487
11283,8496.732062914889
11287,6307.863870558067
11308,8424.107688754333
11315,0.0
11316,9359.693749229686
11351,0.0
11381,5345.050624211905
11407,4244.758976186321
11411,0.0
11415,0.0
11418,0.0
11440,9742.775625513752
11443,7264.333896888144
11464,5401.300959032682
11485,4724.324934980739
11491,8936.41896036095
11501,8545.159345873299
11510,6774.318323463694
11520,4379.338940331349
11542,2553.638742462117
11550,9977.137455390455
11553,12680.356178674016
11554,4338.788068620711
11578,0.0
11587,11769.32268725941
11594,4513.268890606596
11624,12750.109468595161
11628,2476.809492231855
11641,5045.9729355383615
11645,5492.183751388432
11649,0.0
11650,3178.239887349677
11660,0.0
11671,0.0
11673,15345.858934592075
11678,9560.698623257318
11722,3790.50851952948
11724,6005.893197157169
11727,9653.867686229283
11728,3774.998280122017
11729,6401.567424284399
11741,5966.283002732932
11765,10179.03440213104
11770,5813.2077219776265
11774,3899.9871647739783
11781,15880.355140606254
11788,4236.220887185058
11805,4825.577078769174
11813,6753.156939194879
11838,13578.74711939058
11845,8469.287299493226
11863,8034.0278403279235
11874,6064.443580627479
11878,3962.8000020082377
11899,4272.8386240522395
11905,10847.26538046358
11925,0.0
11949,3933.6658928157476
11955,5943.835871069783
11961,9759.809513126398
11965,0.0
11999,5194.904269790386
12007,5327.437994993117
12031,16239.56378547393
12034,5197.189034744455
12060,4318.718624559546
12069,6577.927731356933
12071,8728.33227846901
12075,0.0
12081,5883.486904751816
12084,7330.382201844146
12089,0.0
12093,7361.902165272006
12104,3060.7268737327204
12107,2568.156216094561
12114,7754.321299329686
12122,5224.034913518079
12124,11215.009877677174
12135,7061.9254517297
12160,4183.5712233687445
12185,8752.623336735389
12199,6327.4383355591535
12202,6382.715644871988
12210,7405.058879434473
12219,4684.255750156752
12225,0.0
12226,3018.2673570605966
12238,7719.562976532199
12243,3151.282257111248
12263,5832.53969527128
12264,9470.248675527884
12272,5788.537816750039
12275,3082.8750603101744
12281,5405.167889843716
12285,5077.152135822114
12291,4292.530561560677
12301,6166.935762329394
12305,4618.451395089132
12306,9732.693360684167
12312,6570.2840192570575
12313,7268.90773230712
12325,8132.525389304505
12332,5920.489986637665
12338,3558.099361404223
12340,7627.176066078796
12346,0.0
12352,10066.700179698873
12358,9605.802040205002
12374,9962.337970047405
12413,0.0
12414,4783.1372120736905
12417,5991.5364890729625
12426,5230.589019919496
12438,0.0
12443,0.0
12448,5890.044849452687
12455,5333.508742999579
12464,6332.801120838006
12484,11729.088777926343
12489,6372.951359580915
12490,0.0
12491,7832.685702995077
12496,5112.028116687195
12501,7251.826780405181
12507,7162.959045632202
12508,0.0
12516,7492.021194218777
12528,4807.186278587647
12532,4593.415985203482
12540,6696.656139557274
12546,8209.5959735116
12549,7328.75865781026
12553,4726.374163385769
12555,0.0
12583,9622.116453116945
12586,4651.423061445056
12606,5274.381867182765
12612,0.0
12622,5381.312384067733
12625,9583.858985176772
12637,0.0
12676,0.0
12703,12321.544901690113
12751,7618.419852983862
12756,5908.539548029549
12775,6087.0630776320795
12785,0.0
12797,4511.7750230294305
12800,0.0
12810,3848.6860164192585
12811,4295.056065845215
12814,4189.675703479759
12846,5728.014455857058
12849,3365.1648128462216
12854,4743.502630470058
12869,10165.175036966062
12879,6605.274139514262
12885,10048.003419763334
12890,6826.2147714344665
12892,0.0
12897,4514.032279068672
12901,8044.1619941754325
12904,6190.55680542294
12928,4443.177608400262
12954,6436.842145889927
12963,5173.70926704913
12964,8140.862985624159
12979,0.0
12994,4830.7284067760775
12999,5956.723012549486
13003,3192.4276729149606
13021,0.0
13038,5745.069976639338
13042,0.0
13046,6511.565623573161
13091,8863.990806599877
13103,8339.480109869006
13108,13910.2473208672
13110,6150.027171440681
13117,23107.0818726464
13133,0.0
13141,12856.917864899267
13149,5509.786403876246
13168,11020.409587967408
13188,7539.520605403561
13193,2327.748303740004
13197,7713.575642624314
13201,4227.530902308608
13233,3990.545619770153
13240,7457.831198905661
13253,0.0
13258,5606.917764755976
13265,6534.297974106703
13271,0.0
13280,3357.610025631867
13291,14121.130127879935
13292,6545.833835377337
13294,11292.84564649839
13309,0.0
13346,2454.2461021870963
13353,10846.42150290189
13358,0.0
13374,7223.873036137629
13386,3904.285430669499
13414,4396.508709785004
13422,0.0
13431,5025.257621945573
13452,0.0
13454,4381.133029198054
13458,2408.831972134659
13485,9767.096642663922
13486,11151.267819698516
13517,6464.6879969593165
13520,0.0
13521,12587.475767382968
13524,0.0
13535,9734.825247119283
13536,11179.04940611633
13541,10490.36873821862
13542,4021.71939252132
13544,0.0
13564,0.0
13569,5199.382653367979
13604,5159.1966456526225
13614,0.0
13624,0.0
13629,8411.240420115104
13638,9866.896934246839
13642,5093.835361219783
13664,0.0
13671,7535.824988847656
13686,7068.481090593466
13687,0.0
13691,5205.733568281749
13699,0.0
13702,10554.31872097673
13708,0.0
13713,5855.6654383224195
13738,6310.825358814418
13743,7958.364478643563
13777,8424.852067022672
13785,5530.058892345563
13790,3779.3207084692967
13812,5949.957465548234
13827,5147.222070448354
13832,6231.863962264369
13846,7529.774542371465
